409080.000,4859220.000,83.079
409100.000,4859220.000,83.099
409120.000,4859220.000,83.089
409140.000,4859220.000,83.099
409160.000,4859220.000,83.073
409100.000,4859240.000,83.073
409120.000,4859240.000,83.100
409140.000,4859240.000,83.094
409160.000,4859240.000,83.093
409180.000,4859240.000,83.100
409120.000,4859260.000,83.098
409140.000,4859260.000,83.092
409160.000,4859260.000,83.106
409180.000,4859260.000,83.111
409200.000,4859260.000,83.119
409140.000,4859280.000,83.108
409160.000,4859280.000,83.097
409180.000,4859280.000,83.131
409200.000,4859280.000,83.134
409220.000,4859280.000,83.087
409160.000,4859300.000,83.097
409180.000,4859300.000,83.115
409200.000,4859300.000,83.142
409220.000,4859300.000,83.130
409240.000,4859300.000,83.143
409180.000,4859320.000,83.133
409200.000,4859320.000,83.122
409220.000,4859320.000,83.143
409240.000,4859320.000,83.162
409260.000,4859320.000,83.234
409200.000,4859340.000,83.171
409220.000,4859340.000,83.141
409240.000,4859340.000,83.215
409260.000,4859340.000,83.245
409280.000,4859340.000,83.224
409220.000,4859360.000,83.181
409240.000,4859360.000,83.250
409260.000,4859360.000,83.280
409280.000,4859360.000,83.317
409300.000,4859360.000,83.281
409240.000,4859380.000,83.171
409260.000,4859380.000,83.325
409280.000,4859380.000,83.341
409300.000,4859380.000,83.351
409320.000,4859380.000,83.300
410920.000,4859380.000,82.621
409280.000,4859400.000,83.352
409300.000,4859400.000,83.340
409320.000,4859400.000,83.309
409340.000,4859400.000,83.288
410900.000,4859400.000,82.691
410920.000,4859400.000,82.667
409280.000,4859420.000,83.369
409300.000,4859420.000,83.370
409320.000,4859420.000,83.323
409340.000,4859420.000,83.325
409360.000,4859420.000,83.301
410880.000,4859420.000,82.683
410900.000,4859420.000,82.659
410920.000,4859420.000,82.703
409300.000,4859440.000,83.286
409320.000,4859440.000,83.360
409340.000,4859440.000,83.320
409360.000,4859440.000,83.320
409380.000,4859440.000,83.272
410880.000,4859440.000,82.691
410900.000,4859440.000,82.718
410920.000,4859440.000,82.702
409320.000,4859460.000,83.315
409340.000,4859460.000,83.322
409360.000,4859460.000,83.298
409380.000,4859460.000,83.332
409400.000,4859460.000,83.235
410840.000,4859460.000,82.709
410860.000,4859460.000,82.708
410880.000,4859460.000,82.708
410900.000,4859460.000,82.679
410920.000,4859460.000,82.747
416040.000,4853720.000,29.138
416040.000,4853740.000,29.437
416020.000,4853760.000,29.679
416040.000,4853760.000,29.638
416000.000,4853780.000,30.043
416020.000,4853780.000,29.962
416040.000,4853780.000,29.812
415980.000,4853800.000,30.359
416000.000,4853800.000,30.351
416020.000,4853800.000,30.192
416040.000,4853800.000,29.795
415960.000,4853820.000,30.654
415980.000,4853820.000,30.602
416000.000,4853820.000,30.376
416020.000,4853820.000,30.283
416040.000,4853820.000,30.021
415940.000,4853840.000,31.100
415960.000,4853840.000,30.956
415980.000,4853840.000,30.737
416000.000,4853840.000,30.483
416020.000,4853840.000,30.308
416040.000,4853840.000,30.103
415920.000,4853860.000,31.311
415940.000,4853860.000,31.283
415960.000,4853860.000,31.172
415980.000,4853860.000,30.843
416000.000,4853860.000,30.640
416020.000,4853860.000,30.451
416040.000,4853860.000,30.317
415900.000,4853880.000,31.688
415920.000,4853880.000,31.672
415940.000,4853880.000,31.413
415960.000,4853880.000,31.172
415980.000,4853880.000,31.018
416000.000,4853880.000,30.766
416020.000,4853880.000,30.574
416040.000,4853880.000,30.497
415880.000,4853900.000,32.036
415900.000,4853900.000,31.986
415920.000,4853900.000,31.693
415940.000,4853900.000,31.573
415960.000,4853900.000,31.356
415980.000,4853900.000,31.191
416000.000,4853900.000,30.993
416020.000,4853900.000,30.852
416040.000,4853900.000,30.704
415860.000,4853920.000,32.335
415880.000,4853920.000,32.211
415900.000,4853920.000,32.028
415920.000,4853920.000,31.909
415940.000,4853920.000,31.557
415960.000,4853920.000,31.598
415980.000,4853920.000,31.451
416000.000,4853920.000,31.261
416020.000,4853920.000,31.036
416040.000,4853920.000,30.893
415840.000,4853940.000,32.658
415860.000,4853940.000,32.620
415880.000,4853940.000,32.455
415900.000,4853940.000,32.169
415920.000,4853940.000,32.030
415940.000,4853940.000,31.932
415960.000,4853940.000,31.682
415980.000,4853940.000,31.513
416000.000,4853940.000,31.466
416020.000,4853940.000,31.283
416040.000,4853940.000,31.115
415840.000,4853960.000,32.861
415860.000,4853960.000,32.761
415880.000,4853960.000,32.532
415900.000,4853960.000,32.329
415920.000,4853960.000,32.125
415940.000,4853960.000,31.977
415960.000,4853960.000,31.938
415980.000,4853960.000,31.715
416000.000,4853960.000,31.662
416020.000,4853960.000,31.597
416040.000,4853960.000,31.361
415820.000,4853980.000,33.195
415840.000,4853980.000,33.070
415860.000,4853980.000,32.841
