6/02/2025,02:33:54.095 AM,1268400.74,5002448.69,0.10,0.00,0.00,0.00,3952.7,-828.52,off.0001,KAW29 (4)
6/02/2025,02:33:55.094 AM,1268400.94,5002448.56,0.10,0.00,0.00,0.00,3952.9,-828.57,off.0001,KAW29 (4)
6/02/2025,02:33:56.095 AM,1268401.15,5002448.44,0.10,0.00,0.00,0.00,3953.1,-828.62,off.0001,KAW29 (4)
6/02/2025,02:33:57.094 AM,1268401.35,5002448.31,0.10,0.00,0.00,0.00,3953.4,-828.66,off.0001,KAW29 (4)
6/02/2025,02:33:58.096 AM,1268401.55,5002448.18,0.10,0.00,0.00,0.00,3953.6,-828.71,off.0001,KAW29 (4)
6/02/2025,02:33:59.095 AM,1268401.75,5002448.06,0.10,0.00,0.00,0.00,3953.8,-828.76,off.0001,KAW29 (4)
6/02/2025,02:34:00.095 AM,1268401.96,5002447.93,0.10,0.00,0.00,0.00,3954.1,-828.81,off.0001,KAW29 (4)
6/02/2025,02:34:01.095 AM,1268402.16,5002447.80,0.10,0.00,0.00,0.00,3954.3,-828.86,off.0001,KAW29 (4)
6/02/2025,02:34:02.095 AM,1268402.36,5002447.68,0.10,0.00,0.00,0.00,3954.5,-828.91,off.0001,KAW29 (4)
6/02/2025,02:34:03.094 AM,1268402.57,5002447.55,0.10,0.00,0.00,0.00,3954.8,-828.96,off.0001,KAW29 (4)
6/02/2025,02:34:04.095 AM,1268402.77,5002447.42,0.10,0.00,0.00,0.00,3955.0,-829.01,off.0001,KAW29 (4)
6/02/2025,02:34:05.094 AM,1268402.97,5002447.30,0.10,0.00,0.00,0.00,3955.2,-829.06,off.0001,KAW29 (4)
6/02/2025,02:34:06.094 AM,1268403.17,5002447.17,0.10,0.00,0.00,0.00,3955.5,-829.11,off.0001,KAW29 (4)
6/02/2025,02:34:07.095 AM,1268403.38,5002447.04,0.10,0.00,0.00,0.00,3955.7,-829.15,off.0001,KAW29 (4)
6/02/2025,02:34:08.095 AM,1268403.58,5002446.92,0.10,0.00,0.00,0.00,3955.9,-829.20,off.0001,KAW29 (4)
6/02/2025,02:34:09.095 AM,1268403.78,5002446.79,0.10,0.00,0.00,0.00,3956.2,-829.25,off.0001,KAW29 (4)
6/02/2025,02:34:10.095 AM,1268403.98,5002446.66,0.10,0.00,0.00,0.00,3956.4,-829.30,off.0001,KAW29 (4)
6/02/2025,02:34:11.094 AM,1268404.19,5002446.54,0.10,0.00,0.00,0.00,3956.6,-829.35,off.0001,KAW29 (4)
6/02/2025,02:34:12.096 AM,1268404.39,5002446.41,0.10,0.00,0.00,0.00,3956.9,-829.40,off.0001,KAW29 (4)
6/02/2025,02:34:13.095 AM,1268404.59,5002446.28,0.10,0.00,0.00,0.00,3957.1,-829.45,off.0001,KAW29 (4)
6/02/2025,02:34:14.094 AM,1268404.79,5002446.16,0.10,0.00,0.00,0.00,3957.3,-829.50,off.0001,KAW29 (4)
6/02/2025,02:34:15.095 AM,1268405.00,5002446.03,0.10,0.00,0.00,0.00,3957.6,-829.55,off.0001,KAW29 (4)
6/02/2025,02:34:16.095 AM,1268405.20,5002445.90,0.10,0.00,0.00,0.00,3957.8,-829.60,off.0001,KAW29 (4)
6/02/2025,02:34:17.096 AM,1268405.40,5002445.78,0.10,0.00,0.00,0.00,3958.0,-829.64,off.0001,KAW29 (4)
6/02/2025,02:34:18.095 AM,1268405.61,5002445.65,0.10,0.00,0.00,0.00,3958.3,-829.69,off.0001,KAW29 (4)
6/02/2025,02:34:19.096 AM,1268405.81,5002445.53,0.10,0.00,0.00,0.00,3958.5,-829.74,off.0001,KAW29 (4)
6/02/2025,02:34:20.095 AM,1268406.01,5002445.40,0.10,0.00,0.00,0.00,3958.7,-829.79,off.0001,KAW29 (4)
6/02/2025,02:34:21.094 AM,1268406.21,5002445.27,0.10,0.00,0.00,0.00,3959.0,-829.84,off.0001,KAW29 (4)
6/02/2025,02:34:22.094 AM,1268406.42,5002445.15,0.10,0.00,0.00,0.00,3959.2,-829.89,off.0001,KAW29 (4)
6/02/2025,02:34:23.095 AM,1268406.62,5002445.02,0.10,0.00,0.00,0.00,3959.4,-829.94,off.0001,KAW29 (4)
6/02/2025,02:34:24.094 AM,1268406.82,5002444.89,0.10,0.00,0.00,0.00,3959.7,-829.99,off.0001,KAW29 (4)
6/02/2025,02:34:25.094 AM,1268407.02,5002444.77,0.10,0.00,0.00,0.00,3959.9,-830.04,off.0001,KAW29 (4)
6/02/2025,02:34:26.095 AM,1268407.23,5002444.64,0.10,0.00,0.00,0.00,3960.1,-830.09,off.0001,KAW29 (4)
6/02/2025,02:34:27.096 AM,1268407.43,5002444.51,0.10,0.00,0.00,0.00,3960.4,-830.13,off.0001,KAW29 (4)
6/02/2025,02:34:28.096 AM,1268407.63,5002444.39,0.10,0.00,0.00,0.00,3960.6,-830.18,off.0001,KAW29 (4)
6/02/2025,02:34:29.095 AM,1268407.83,5002444.26,0.10,0.00,0.00,0.00,3960.8,-830.23,off.0001,KAW29 (4)
6/02/2025,02:34:30.096 AM,1268408.04,5002444.13,0.10,0.00,0.00,0.00,3961.1,-830.28,off.0001,KAW29 (4)
6/02/2025,02:34:31.096 AM,1268408.24,5002444.01,0.10,0.00,0.00,0.00,3961.3,-830.33,off.0001,KAW29 (4)
6/02/2025,02:34:32.094 AM,1268408.44,5002443.88,0.10,0.00,0.00,0.00,3961.5,-830.38,off.0001,KAW29 (4)
6/02/2025,02:34:33.096 AM,1268408.65,5002443.75,0.10,0.00,0.00,0.00,3961.8,-830.43,off.0001,KAW29 (4)
6/02/2025,02:34:34.102 AM,1268408.85,5002443.63,0.10,0.00,0.00,0.00,3962.0,-830.48,off.0001,KAW29 (4)
6/02/2025,02:34:35.095 AM,1268409.05,5002443.50,0.10,0.00,0.00,0.00,3962.2,-830.53,off.0001,KAW29 (4)
6/02/2025,02:34:36.096 AM,1268409.25,5002443.37,0.10,0.00,0.00,0.00,3962.5,-830.58,off.0001,KAW29 (4)
6/02/2025,02:34:37.095 AM,1268409.46,5002443.25,0.10,0.00,0.00,0.00,3962.7,-830.62,off.0001,KAW29 (4)
6/02/2025,02:34:38.094 AM,1268409.66,5002443.12,0.10,0.00,0.00,0.00,3962.9,-830.67,off.0001,KAW29 (4)
6/02/2025,02:34:39.098 AM,1268409.86,5002442.99,0.10,0.00,0.00,0.00,3963.2,-830.72,off.0001,KAW29 (4)
6/02/2025,02:34:40.094 AM,1268410.06,5002442.87,0.10,0.00,0.00,0.00,3963.4,-830.77,off.0001,KAW29 (4)
6/02/2025,02:34:41.097 AM,1268410.27,5002442.74,0.10,0.00,0.00,0.00,3963.6,-830.82,off.0001,KAW29 (4)
6/02/2025,02:34:42.095 AM,1268410.47,5002442.61,0.10,0.00,0.00,0.00,3963.9,-830.87,off.0001,KAW29 (4)
6/02/2025,02:34:43.094 AM,1268410.67,5002442.49,0.10,0.00,0.00,0.00,3964.1,-830.92,off.0001,KAW29 (4)
6/02/2025,02:34:44.095 AM,1268410.87,5002442.36,0.10,0.00,0.00,0.00,3964.3,-830.97,off.0001,KAW29 (4)
6/02/2025,02:34:45.095 AM,1268411.08,5002442.23,0.10,0.00,0.00,0.00,3964.6,-831.02,off.0001,KAW29 (4)
6/02/2025,02:34:46.097 AM,1268411.28,5002442.11,0.10,0.00,0.00,0.00,3964.8,-831.07,off.0001,KAW29 (4)
6/02/2025,02:34:47.096 AM,1268411.48,5002441.98,0.10,0.00,0.00,0.00,3965.1,-831.11,off.0001,KAW29 (4)
6/02/2025,02:34:48.094 AM,1268411.69,5002441.86,0.10,0.00,0.00,0.00,3965.3,-831.16,off.0001,KAW29 (4)
6/02/2025,02:34:49.103 AM,1268411.89,5002441.73,0.10,0.00,0.00,0.00,3965.5,-831.21,off.0001,KAW29 (4)
6/02/2025,02:34:50.095 AM,1268412.09,5002441.60,0.10,0.00,0.00,0.00,3965.8,-831.26,off.0001,KAW29 (4)
6/02/2025,02:34:51.097 AM,1268412.29,5002441.48,0.10,0.00,0.00,0.00,3966.0,-831.31,off.0001,KAW29 (4)
6/02/2025,02:34:52.096 AM,1268412.50,5002441.35,0.10,0.00,0.00,0.00,3966.2,-831.36,off.0001,KAW29 (4)
6/02/2025,02:34:53.095 AM,1268412.70,5002441.22,0.10,0.00,0.00,0.00,3966.5,-831.41,off.0001,KAW29 (4)
6/02/2025,02:34:54.096 AM,1268412.90,5002441.10,0.10,0.00,0.00,0.00,3966.7,-831.46,off.0001,KAW29 (4)
6/02/2025,02:34:55.096 AM,1268413.10,5002440.97,0.10,0.00,0.00,0.00,3966.9,-831.51,off.0001,KAW29 (4)
6/02/2025,02:34:56.095 AM,1268413.31,5002440.84,0.10,0.00,0.00,0.00,3967.2,-831.56,off.0001,KAW29 (4)
6/02/2025,02:34:57.094 AM,1268413.51,5002440.72,0.10,0.00,0.00,0.00,3967.4,-831.60,off.0001,KAW29 (4)
6/02/2025,02:34:58.095 AM,1268413.71,5002440.59,0.10,0.00,0.00,0.00,3967.6,-831.65,off.0001,KAW29 (4)
13/02/2025,11:50:04.107 PM,1406494.45,4916222.79,4.70,0.00,0.00,0.00,163297.8,-34203.62,T00196,KAW29 (4)
13/02/2025,11:50:05.212 PM,1406494.46,4916222.77,4.70,0.00,0.00,0.00,163297.8,-34203.62,T00197,KAW29 (4)
13/02/2025,11:50:06.304 PM,1406494.44,4916222.78,4.80,0.00,0.00,0.00,163297.8,-34203.61,T00198,KAW29 (4)
13/02/2025,11:50:07.405 PM,1406494.43,4916222.78,4.90,0.00,0.00,0.00,163297.8,-34203.60,T00199,KAW29 (4)
13/02/2025,11:50:08.504 PM,1406494.42,4916222.79,5.00,0.00,0.00,0.00,163297.8,-34203.60,T00200,KAW29 (4)
13/02/2025,11:50:09.604 PM,1406494.41,4916222.79,5.10,0.00,0.00,0.00,163297.8,-34203.60,T00201,KAW29 (4)
13/02/2025,11:50:10.703 PM,1406494.39,4916222.78,5.30,0.00,0.00,0.00,163297.8,-34203.58,T00202,KAW29 (4)
13/02/2025,11:50:11.804 PM,1406494.36,4916222.78,5.30,0.00,0.00,0.00,163297.8,-34203.55,T00203,KAW29 (4)
13/02/2025,11:50:12.904 PM,1406494.36,4916222.78,5.20,0.00,0.00,0.00,163297.8,-34203.55,T00204,KAW29 (4)
13/02/2025,11:50:14.004 PM,1406494.34,4916222.77,5.70,0.00,0.00,0.00,163297.7,-34203.53,T00205,KAW29 (4)
13/02/2025,11:50:15.104 PM,1406494.37,4916222.79,5.50,0.00,0.00,0.00,163297.8,-34203.57,T00207,KAW29 (4)
13/02/2025,11:50:16.204 PM,1406494.39,4916222.81,5.60,0.00,0.00,0.00,163297.8,-34203.59,T00208,KAW29 (4)
13/02/2025,11:50:17.303 PM,1406494.43,4916222.78,5.70,0.00,0.00,0.00,163297.8,-34203.61,T00209,KAW29 (4)
13/02/2025,11:50:18.404 PM,1406494.46,4916222.76,5.70,0.00,0.00,0.00,163297.8,-34203.61,T00210,KAW29 (4)
13/02/2025,11:50:19.503 PM,1406494.48,4916222.74,5.80,0.00,0.00,0.00,163297.9,-34203.61,T00211,KAW29 (4)
13/02/2025,11:50:20.604 PM,1406494.46,4916222.73,5.80,0.00,0.00,0.00,163297.9,-34203.59,T00212,KAW29 (4)
13/02/2025,11:50:21.705 PM,1406494.44,4916222.73,6.00,0.00,0.00,0.00,163297.9,-34203.58,T00213,KAW29 (4)
13/02/2025,11:50:22.804 PM,1406494.45,4916222.72,5.90,0.00,0.00,0.00,163297.9,-34203.57,T00214,KAW29 (4)
13/02/2025,11:50:23.905 PM,1406494.43,4916222.71,5.90,0.00,0.00,0.00,163297.9,-34203.55,T00215,KAW29 (4)
13/02/2025,11:50:25.004 PM,1406494.41,4916222.73,5.70,0.00,0.00,0.00,163297.8,-34203.55,T00216,KAW29 (4)
13/02/2025,11:50:26.106 PM,1406494.39,4916222.74,5.40,0.00,0.00,0.00,163297.8,-34203.55,T00218,KAW29 (4)
13/02/2025,11:50:27.204 PM,1406494.40,4916222.78,5.30,0.00,0.00,0.00,163297.8,-34203.59,T00219,KAW29 (4)
13/02/2025,11:50:28.303 PM,1406494.37,4916222.77,5.30,0.00,0.00,0.00,163297.8,-34203.55,T00220,KAW29 (4)
13/02/2025,11:50:29.404 PM,1406494.37,4916222.76,5.30,0.00,0.00,0.00,163297.8,-34203.55,T00221,KAW29 (4)
13/02/2025,11:50:30.505 PM,1406494.37,4916222.76,5.10,0.00,0.00,0.00,163297.8,-34203.55,T00222,KAW29 (4)
13/02/2025,11:50:31.604 PM,1406494.37,4916222.76,5.00,0.00,0.00,0.00,163297.8,-34203.55,T00223,KAW29 (4)
13/02/2025,11:50:32.705 PM,1406494.37,4916222.77,4.90,0.00,0.00,0.00,163297.8,-34203.55,T00224,KAW29 (4)
13/02/2025,11:50:33.804 PM,1406494.36,4916222.78,4.80,0.00,0.00,0.00,163297.8,-34203.55,T00225,KAW29 (4)
13/02/2025,11:50:34.903 PM,1406494.33,4916222.80,4.70,0.00,0.00,0.00,163297.7,-34203.55,T00226,KAW29 (4)
13/02/2025,11:50:36.004 PM,1406494.33,4916222.80,4.60,0.00,0.00,0.00,163297.7,-34203.55,T00227,KAW29 (4)
13/02/2025,11:50:37.103 PM,1406494.32,4916222.80,5.00,0.00,0.00,0.00,163297.7,-34203.54,T00229,KAW29 (4)
13/02/2025,11:50:38.204 PM,1406494.33,4916222.80,4.60,0.00,0.00,0.00,163297.7,-34203.55,T00230,KAW29 (4)
13/02/2025,11:50:39.305 PM,1406494.32,4916222.80,4.60,0.00,0.00,0.00,163297.7,-34203.54,T00231,KAW29 (4)
13/02/2025,11:50:40.404 PM,1406494.32,4916222.79,4.60,0.00,0.00,0.00,163297.7,-34203.54,T00232,KAW29 (4)
13/02/2025,11:50:41.505 PM,1406494.32,4916222.79,5.00,0.00,0.00,0.00,163297.7,-34203.53,T00233,KAW29 (4)
13/02/2025,11:50:42.604 PM,1406494.33,4916222.79,4.90,0.00,0.00,0.00,163297.7,-34203.54,T00234,KAW29 (4)
